datetime,open,high,low,close,volume
2025-08-08 09:30:00,321.42999,326.64551,320.98001,325.75500,4706351
2025-08-08 09:35:00,325.71500,328.57001,324.57001,328.46140,3145911
2025-08-08 09:40:00,328.42001,329.42999,327.38000,328.10001,2627210
2025-08-08 09:45:00,328.020111,329.70001,328.0014038,329.64499,2028001
2025-08-08 09:50:00,329.67001,331.079987,328.45001,330.85999,3257077
2025-08-08 09:55:00,330.82089,333.70001,330.82001,332.91370,3905088
2025-08-08 10:00:00,332.91000,333.92999,332.14001,332.61499,2650356
2025-08-08 10:05:00,332.57001,333.32999,330.070007,330.92999,2669049
2025-08-08 10:10:00,330.91699,331.47000,329.5,329.95749,1955244
2025-08-08 10:15:00,329.95499,331.45950,329.60001,331.11600,1693964
2025-08-08 10:20:00,331.12000,331.83990,330.5,331.059998,1363873
2025-08-08 10:25:00,331.059998,332.079987,330.010010,331.79089,1361187
2025-08-08 10:30:00,331.81000,334.56000,330.94000,333.50500,2627427
2025-08-08 10:35:00,333.50500,334.32999,332.5,333.875,1764767
2025-08-08 10:40:00,333.89990,334.67001,333.23999,333.95999,1629029
2025-08-08 10:45:00,334,334.98999,333.73001,334.69040,1364091
2025-08-08 10:50:00,334.66000,334.66000,333.64001,333.92001,1321899
2025-08-08 10:55:00,333.95499,334,332.84000,333.10501,1164707
2025-08-08 11:00:00,333.13000,334.17001,332.88000,333.29630,1236299
2025-08-08 11:05:00,333.29999,333.29999,331.62009,331.66000,1194792
2025-08-08 11:10:00,331.65900,332.83279,331.14001,332.83279,1164274
2025-08-08 11:15:00,332.81000,333.39001,332.72000,333.14999,1170966
2025-08-08 11:20:00,333.14001,333.70999,333.059998,333.49170,973820
2025-08-08 11:25:00,333.51999,333.54001,333,333.19000,637941
2025-08-08 11:30:00,333.16000,333.33749,332.57349,332.72501,695970
2025-08-08 11:35:00,332.72000,333.35001,332,332.14499,854953
2025-08-08 11:40:00,332.14499,332.38000,331.19000,331.70001,974481
2025-08-08 11:45:00,331.67999,331.71500,330.87659,331.39001,816567
2025-08-08 11:50:00,331.39999,332.17999,331.059998,331.70001,833659
2025-08-08 11:55:00,331.69000,331.87000,330.48001,330.91000,894930
2025-08-08 12:00:00,330.91299,331.76990,330.79001,330.98999,698830
2025-08-08 12:05:00,331,331.78000,330.94989,331.64001,557212
2025-08-08 12:10:00,331.64850,331.89999,331.19000,331.23999,950539
2025-08-08 12:15:00,331.23999,331.66000,330.84000,331.019989,619863
2025-08-08 12:20:00,330.98999,331.10001,330.10001,330.60461,751336
2025-08-08 12:25:00,330.62000,330.75,329.92001,330.31921,716161
2025-08-08 12:30:00,330.29999,330.78000,330.029999,330.71350,606274
2025-08-08 12:35:00,330.73999,331.19000,330.57001,330.76001,596780
2025-08-08 12:40:00,330.73999,331.75,330.51999,331.60999,690707
2025-08-08 12:45:00,331.57999,331.76001,330.79999,330.84500,618071
2025-08-08 12:50:00,330.79999,330.85001,329.20999,329.56000,930035
2025-08-08 12:55:00,329.51999,329.89001,328.64999,329.65140,1410600
2025-08-08 13:00:00,329.64999,330.38779,329.57999,330.16501,779696
2025-08-08 13:05:00,330.125,330.35999,329.78000,330,469111
2025-08-08 13:10:00,330,330.0018005,329.25391,329.25391,466182
2025-08-08 13:15:00,329.29999,329.57999,329.059998,329.40991,480072
2025-08-08 13:20:00,329.33011,329.76001,329.10001,329.46500,477803
2025-08-08 13:25:00,329.46500,329.70001,328.51001,328.66000,651940
2025-08-08 13:30:00,328.69809,329.059906,328.21011,329.029999,739049
2025-08-08 13:35:00,329.022491,329.42999,328.20001,328.37201,546021
2025-08-08 13:40:00,328.39001,330.26001,328.34000,330.11011,795628
2025-08-08 13:45:00,330.14999,330.35001,329.33011,329.34000,574147
2025-08-08 13:50:00,329.34000,329.42001,328.60999,329.010010,542780
2025-08-08 13:55:00,328.98999,329.66000,328.82001,329.625,519337
2025-08-08 14:00:00,329.61499,330.43991,329.13000,330.41000,669805
2025-08-08 14:05:00,330.38000,330.45001,329.54001,329.57501,546908
2025-08-08 14:10:00,329.64099,330.16000,329.44000,329.64990,461518
2025-08-08 14:15:00,329.64499,329.70999,328.89999,329.16000,552271
2025-08-08 14:20:00,329.14999,329.35999,328.96799,328.98041,382973
2025-08-08 14:25:00,329.0044861,329.59000,328.89999,329.51050,487200
2025-08-08 14:30:00,329.53000,330.049988,329.32001,330.045013,533011
2025-08-08 14:35:00,330.059692,330.14999,329.79999,329.95999,375501
2025-08-08 14:40:00,329.97269,330.10001,329.47000,329.50140,410300
2025-08-08 14:45:00,329.52200,329.97989,329.32001,329.91000,587300
2025-08-08 14:50:00,329.89499,330.88000,329.73499,330.82999,746595
2025-08-08 14:55:00,330.83749,330.84052,330.29001,330.50940,671433
2025-08-08 15:00:00,330.45999,330.48001,329.60001,329.79001,608177
2025-08-08 15:05:00,329.76501,330.14001,329.63000,329.64001,465544
2025-08-08 15:10:00,329.64801,329.70999,329.070007,329.14801,544189
2025-08-08 15:15:00,329.16000,329.48999,328.94000,329.015411,665049
2025-08-08 15:20:00,328.98001,329.23001,328.59000,329.14499,623027
2025-08-08 15:25:00,329.14001,329.22989,328.47501,328.63000,724010
2025-08-08 15:30:00,328.63000,328.63080,327.5,327.75500,1104682
2025-08-08 15:35:00,327.74500,327.82001,327.22000,327.44000,865418
2025-08-08 15:40:00,327.44360,328.32001,327.27499,328.070801,1017644
2025-08-08 15:45:00,328.075195,328.39999,327.70999,327.82001,833630
2025-08-08 15:50:00,327.81000,329.10999,327.67999,329.070007,1422984
2025-08-08 15:55:00,329.040009,329.72989,328.60001,329.67999,2503789
2025-08-11 09:30:00,335,341.24530,334.14999,340.12000,8820115
2025-08-11 09:35:00,340.12000,341.34000,338.20001,340.67990,3287096
2025-08-11 09:40:00,340.61179,341.22000,338.39999,340,2534884
2025-08-11 09:45:00,340.010010,343.25500,340.010010,342.075012,3577664
2025-08-11 09:50:00,342.12000,342.95001,340.53000,340.67999,2256900
2025-08-11 09:55:00,340.64001,341.67001,339.82001,340.34000,2058844
2025-08-11 10:00:00,340.35999,341.5,339.29199,339.84500,1787885
2025-08-11 10:05:00,339.86499,339.89999,338.84000,339.79999,1383788
2025-08-11 10:10:00,339.80499,341.22000,339.5,340.98349,1731192
2025-08-11 10:15:00,341.029999,341.95001,340.41000,341.92001,1624227
2025-08-11 10:20:00,341.89001,343.16000,341.54001,341.85739,2026775
2025-08-11 10:25:00,341.84000,342.049988,340.83701,341.33499,1397316
2025-08-11 10:30:00,341.36499,341.48999,340.29999,341.040009,1188501
2025-08-11 10:35:00,341.059509,342.85999,340.72000,342.23001,1254771
2025-08-11 10:40:00,342.23001,342.84991,341.62009,342.52509,1077296
2025-08-11 10:45:00,342.50919,343.14999,341.75009,341.82751,1444299
2025-08-11 10:50:00,341.82501,342.20001,341.049988,342.14999,994124
2025-08-11 10:55:00,342.11951,343.14001,341.52011,342.59000,1236547
2025-08-11 11:00:00,342.57001,343.72000,342.10001,342.27399,1653488
2025-08-11 11:05:00,342.26999,342.69989,341.89001,342.059998,1003122
2025-08-11 11:10:00,342.10001,342.98999,341.95001,342.76999,756887
2025-08-11 11:15:00,342.75,343.34000,342,343.015015,1260226
2025-08-11 11:20:00,343.029999,343.88000,342.70001,343.0050049,1433197
2025-08-11 11:25:00,343,344.29001,342.89999,344.070007,1517408
2025-08-11 11:30:00,344.054993,344.39999,343.53049,344.23001,1040391
2025-08-11 11:35:00,344.22250,344.79001,344.059998,344.69958,1171863
2025-08-11 11:40:00,344.70001,345.54999,344.10001,344.14499,2034684
2025-08-11 11:45:00,344.17999,344.64999,343.39999,344.60001,1295117
2025-08-11 11:50:00,344.60001,345.39001,344.050110,345.26501,1057362
2025-08-11 11:55:00,345.29001,345.41901,344.84000,345.23001,967176
2025-08-11 12:00:00,345.25500,345.37991,344.75,345.26349,902767
2025-08-11 12:05:00,345.28000,346.22000,344.94000,346.22000,1462467
2025-08-11 12:10:00,346.20999,346.39001,345.21201,345.22000,1235073
2025-08-11 12:15:00,345.20999,345.91010,344.85999,345.79999,1129822
2025-08-11 12:20:00,345.79999,346.32901,345.60999,346.029999,907986
2025-08-11 12:25:00,346.049591,346.44901,345.88000,346.39001,843275
2025-08-11 12:30:00,346.41000,346.64001,346.13000,346.26749,942498
2025-08-11 12:35:00,346.32001,346.40500,344.78131,345.23999,1185828
2025-08-11 12:40:00,345.21851,345.35959,344.29999,344.73001,1099791
2025-08-11 12:45:00,344.72000,345.17999,344.44000,345.17001,803649
2025-08-11 12:50:00,345.16000,345.32999,344.22000,344.375,838919
2025-08-11 12:55:00,344.375,344.66000,344,344.35001,831337
2025-08-11 13:00:00,344.38000,344.92999,344,344.60001,694110
2025-08-11 13:05:00,344.64001,344.64001,343.72000,343.82300,708879
2025-08-11 13:10:00,343.79999,344.019897,343.29999,343.36499,774027
2025-08-11 13:15:00,343.34052,343.5,342.81000,342.95999,936831
2025-08-11 13:20:00,342.96500,344.13000,342.86011,343.625,921633
2025-08-11 13:25:00,343.62701,343.62701,342.23999,342.41000,988038
2025-08-11 13:30:00,342.41159,342.76999,342,342.32001,914781
2025-08-11 13:35:00,342.31699,343.14001,342.28000,342.83200,748472
2025-08-11 13:40:00,342.85150,343.32990,342.37000,342.92499,654724
2025-08-11 13:45:00,342.95001,343.14999,342.39001,342.53000,600061
2025-08-11 13:50:00,342.56000,342.75989,342.040009,342.26999,558366
2025-08-11 13:55:00,342.26501,342.61499,341.94040,342.57800,652178
2025-08-11 14:00:00,342.60999,342.78000,342,342.095001,606338
2025-08-11 14:05:00,342.10001,342.46799,341.88000,342.029999,674091
2025-08-11 14:10:00,342.024994,342.63000,341.60001,342.36249,870911
2025-08-11 14:15:00,342.39001,342.53000,341.89999,342.070007,570395
2025-08-11 14:20:00,342.075104,342.35001,341.85999,342.045013,566517
2025-08-11 14:25:00,342.029999,343.079987,342,342.16000,912544
2025-08-11 14:30:00,342.16501,342.41000,340.79001,341.54999,1122598
2025-08-11 14:35:00,341.53009,342.45990,340.65039,342.38000,1173253
2025-08-11 14:40:00,342.42990,343.23001,342.20999,342.26001,843777
2025-08-11 14:45:00,342.26001,343.32999,342.029999,343.13760,824382
2025-08-11 14:50:00,343.17001,343.76999,343.14401,343.67999,805528
2025-08-11 14:55:00,343.65009,344.089996,343.60001,343.75449,738080
2025-08-11 15:00:00,343.76999,343.87991,342.41000,342.44000,1035710
2025-08-11 15:05:00,342.39999,342.70001,341.98999,342.20999,900333
2025-08-11 15:10:00,342.19000,343,341.98001,342.054993,930923
2025-08-11 15:15:00,342.045013,342.46930,341.89001,342.079987,763686
2025-08-11 15:20:00,342.089996,342.27499,341.94000,342.040009,483610
2025-08-11 15:25:00,342.029999,342.18250,341.60999,341.97000,898979
2025-08-11 15:30:00,342.010010,342.079987,341.079987,341.15500,981847
2025-08-11 15:35:00,341.14999,341.26001,340.28009,340.71500,1326234
2025-08-11 15:40:00,340.67999,341.089996,340.5,340.92999,767964
2025-08-11 15:45:00,340.88000,340.88000,340.10999,340.48001,929850
2025-08-11 15:50:00,340.51999,341.29999,339.54001,340.12000,1728633
2025-08-11 15:55:00,340.12000,340.13000,338.79001,339.18500,2667542
2025-08-12 09:30:00,345.049988,345.26001,341.61011,343.095001,6743128
2025-08-12 09:35:00,343.041107,343.52991,341.012207,341.70001,2011152
2025-08-12 09:40:00,341.70789,342.089996,339.63800,340.10999,1917825
2025-08-12 09:45:00,340.10999,340.76001,336.81000,337.39001,2580065
2025-08-12 09:50:00,337.41629,339.41989,336.70999,338.56000,2163327
