datetime,open,high,low,close,volume
2025-08-08 09:30:00,220.82001,221.0099945,219.25,219.81000,2923939
2025-08-08 09:35:00,219.81990,219.97501,219.39000,219.79449,1169805
2025-08-08 09:40:00,219.79761,220.52499,219.69859,220.38499,1069394
2025-08-08 09:45:00,220.39999,221,220.33900,220.56500,894972
2025-08-08 09:50:00,220.57500,220.99001,220.38000,220.92979,645938
2025-08-08 09:55:00,220.92000,222.29980,220.91000,222.17500,1968957
2025-08-08 10:00:00,222.19000,222.86000,221.87000,222.50999,1704029
2025-08-08 10:05:00,222.50999,222.89000,222.15010,222.69501,1028118
2025-08-08 10:10:00,222.69501,223.10001,222.20000,222.22000,1435856
2025-08-08 10:15:00,222.22000,222.73000,221.89000,222.63000,924047
2025-08-08 10:20:00,222.63000,222.67999,221.86070,222.080002,832813
2025-08-08 10:25:00,222.089996,222.80000,221.82001,222.78169,954376
2025-08-08 10:30:00,222.78000,223.42000,222.66000,223.30499,1219281
2025-08-08 10:35:00,223.30000,223.42900,222.92999,223.375,791748
2025-08-08 10:40:00,223.36000,223.57001,223.17999,223.53000,932292
2025-08-08 10:45:00,223.53000,223.53059,222.91000,222.96001,931542
2025-08-08 10:50:00,222.95000,223.27000,222.63000,223.16000,902805
2025-08-08 10:55:00,223.17000,223.25500,222.80080,222.95500,610518
2025-08-08 11:00:00,222.94000,223.43990,222.89999,223.31351,753874
2025-08-08 11:05:00,223.30000,223.96001,223.22000,223.75999,989458
2025-08-08 11:10:00,223.77000,223.85001,223.52000,223.69000,814284
2025-08-08 11:15:00,223.69260,223.81990,223.46651,223.71310,529036
2025-08-08 11:20:00,223.70000,224.35001,223.69501,224.24240,1171964
2025-08-08 11:25:00,224.25,224.63000,224.11000,224.36000,1027756
2025-08-08 11:30:00,224.35500,224.84000,224.31000,224.74350,1091960
2025-08-08 11:35:00,224.73500,225.31000,224.34000,225.25,1872956
2025-08-08 11:40:00,225.24010,225.34000,224.78999,224.89999,1164594
2025-08-08 11:45:00,224.95000,225.25,224.84000,225.20000,960930
2025-08-08 11:50:00,225.18010,225.63000,224.75500,225.57001,1431857
2025-08-08 11:55:00,225.58000,226.32990,225.44000,225.99001,1723321
2025-08-08 12:00:00,225.98650,226.44000,225.89000,226.25790,1079502
2025-08-08 12:05:00,226.24001,226.86000,226.089996,226.58000,1383311
2025-08-08 12:10:00,226.59000,226.64999,226,226.55200,1359475
2025-08-08 12:15:00,226.54500,227.14000,226.46519,227.125,1495681
2025-08-08 12:20:00,227.14000,227.45000,227.059998,227.42000,1323770
2025-08-08 12:25:00,227.45000,228.22501,227.39000,228.20000,2147812
2025-08-08 12:30:00,228.20979,229,227.94360,228.84010,2853948
2025-08-08 12:35:00,228.87970,229.12000,228.17999,228.86000,2432951
2025-08-08 12:40:00,228.86501,229.89999,228.51830,229.55000,2745439
2025-08-08 12:45:00,229.55161,229.97000,229.45000,229.78000,2152374
2025-08-08 12:50:00,229.75011,230.48990,229.31000,230.34000,3801467
2025-08-08 12:55:00,230.36000,230.56000,229.61000,229.78999,2604715
2025-08-08 13:00:00,229.78461,230.069305,229.5,229.61501,1612654
2025-08-08 13:05:00,229.62000,230.43990,229.47000,230.42000,1494754
2025-08-08 13:10:00,230.41499,230.91000,230.12000,230.30000,1980719
2025-08-08 13:15:00,230.29500,230.29500,228.92999,229.28909,1834825
2025-08-08 13:20:00,229.30000,229.53000,229.10001,229.43320,922059
2025-08-08 13:25:00,229.43500,229.58000,228.67000,228.67500,1118371
2025-08-08 13:30:00,228.67000,229.35001,228.55000,229.27000,972724
2025-08-08 13:35:00,229.26350,229.89999,228.81900,229.84900,1247748
2025-08-08 13:40:00,229.84000,229.88330,229.33501,229.46001,1121203
2025-08-08 13:45:00,229.45500,230.44000,229.44501,230.074997,1175062
2025-08-08 13:50:00,230.065002,230.39999,229.86000,229.99960,1033949
2025-08-08 13:55:00,229.97000,230.5,229.77000,230.24500,1198284
2025-08-08 14:00:00,230.24500,230.94000,230.20000,230.53999,995508
2025-08-08 14:05:00,230.53999,230.99001,230.52040,230.78999,1152012
2025-08-08 14:10:00,230.76840,230.78000,229.82500,229.84500,1285533
2025-08-08 14:15:00,229.84500,229.92000,229.64000,229.89000,798152
2025-08-08 14:20:00,229.89000,230.029999,229.38000,229.50500,850403
2025-08-08 14:25:00,229.50999,229.56000,229.17140,229.28999,722287
2025-08-08 14:30:00,229.29160,229.73981,229.19000,229.67000,819063
2025-08-08 14:35:00,229.70000,229.83990,229.44000,229.70990,728506
2025-08-08 14:40:00,229.69859,229.87990,229.46001,229.64000,785559
2025-08-08 14:45:00,229.67000,229.67999,229.14000,229.39999,675709
2025-08-08 14:50:00,229.41960,229.64000,229.10001,229.39000,709286
2025-08-08 14:55:00,229.37000,229.39999,229.070007,229.11000,685910
2025-08-08 15:00:00,229.12000,229.45000,228.99541,229.37000,731176
2025-08-08 15:05:00,229.38499,229.53000,229.15570,229.20300,633743
2025-08-08 15:10:00,229.20000,229.47000,228.88000,228.92999,891973
2025-08-08 15:15:00,228.92999,229.57300,228.92000,229.55000,2007713
2025-08-08 15:20:00,229.54500,229.61990,228.78011,228.78011,1207019
2025-08-08 15:25:00,228.80350,228.99001,228.50999,228.83000,1336648
2025-08-08 15:30:00,228.82001,228.88000,228.46001,228.59000,1056900
2025-08-08 15:35:00,228.60001,228.96980,228.48000,228.89999,2230093
2025-08-08 15:40:00,228.89999,229.17000,228.63000,229.0099945,1231910
2025-08-08 15:45:00,229.0099945,229.50999,228.99500,229.31000,1562980
2025-08-08 15:50:00,229.30000,229.69000,229.10001,229.55499,1895711
2025-08-08 15:55:00,229.55000,229.56000,229.24001,229.37000,3210906
2025-08-11 09:30:00,226.75,228.73000,225.88000,226.059998,4997032
2025-08-11 09:35:00,226.065002,226.36000,224.76241,225.61501,2599542
2025-08-11 09:40:00,225.61501,226.44000,225.44020,225.93500,1585993
2025-08-11 09:45:00,225.93500,226.59399,225.69000,226.59399,1136596
2025-08-11 09:50:00,226.59010,226.69000,225.64999,225.97549,924093
2025-08-11 09:55:00,225.96001,226.070007,225.56039,226.040695,609096
2025-08-11 10:00:00,226.039993,226.97000,225.83900,226.42000,935349
2025-08-11 10:05:00,226.41000,226.79990,226.39000,226.72321,621984
2025-08-11 10:10:00,226.71860,227.17000,226.44000,227.024994,796693
2025-08-11 10:15:00,227.029999,227.30000,226.69000,227.039993,768975
2025-08-11 10:20:00,227.069901,227.27000,226.72000,226.75999,716716
2025-08-11 10:25:00,226.73500,227.059998,226.49139,226.77499,508259
2025-08-11 10:30:00,226.78999,227.28999,226.66010,227.10500,495618
2025-08-11 10:35:00,227.10350,227.78000,227.029999,227.67000,667910
2025-08-11 10:40:00,227.65500,227.89000,227.17999,227.36501,702962
2025-08-11 10:45:00,227.36000,227.42000,226.67000,226.73010,522270
2025-08-11 10:50:00,226.74451,227,226.49500,226.65990,513614
2025-08-11 10:55:00,226.66451,226.86000,226.52000,226.52000,433480
2025-08-11 11:00:00,226.52100,226.63989,226.10001,226.27000,478629
2025-08-11 11:05:00,226.25999,226.89999,226.10010,226.81000,520002
2025-08-11 11:10:00,226.81000,227.17999,226.70000,226.88499,2081620
2025-08-11 11:15:00,226.88000,227.11000,226.59010,227.080002,356040
2025-08-11 11:20:00,227.080795,227.45000,227.050003,227.28000,671658
2025-08-11 11:25:00,227.25999,227.64999,227.15770,227.47000,534051
2025-08-11 11:30:00,227.47000,228.25999,227.47000,228.25,781556
2025-08-11 11:35:00,228.25999,228.70000,228.10500,228.27000,913715
2025-08-11 11:40:00,228.27000,228.44000,227.89999,228.16499,754731
2025-08-11 11:45:00,228.16499,228.62000,228.050003,228.48000,495096
2025-08-11 11:50:00,228.49001,228.75999,228.46001,228.59000,458313
2025-08-11 11:55:00,228.59000,228.96001,228.55000,228.625,641074
2025-08-11 12:00:00,228.63000,228.89000,228.55000,228.88980,441383
2025-08-11 12:05:00,228.88499,229.56000,228.87000,229.25,842252
2025-08-11 12:10:00,229.23010,229.25999,228.76089,228.82001,574799
2025-08-11 12:15:00,228.82001,229.046204,228.75999,228.91499,577472
2025-08-11 12:20:00,228.91499,228.95000,228.66000,228.68550,489554
2025-08-11 12:25:00,228.70000,228.77000,228.34010,228.73000,450238
2025-08-11 12:30:00,228.73500,229.099899,228.56010,228.92101,414539
2025-08-11 12:35:00,228.92000,228.92101,228.625,228.91000,363185
2025-08-11 12:40:00,228.91000,228.94000,228.64000,228.75,270401
2025-08-11 12:45:00,228.73000,228.89999,228.59000,228.66000,218338
2025-08-11 12:50:00,228.67000,228.67101,228.10001,228.42999,497932
2025-08-11 12:55:00,228.43300,228.43500,228.17500,228.39500,262201
2025-08-11 13:00:00,228.39999,228.51759,228.17999,228.42000,263192
2025-08-11 13:05:00,228.42000,228.57001,228.25,228.46120,284776
2025-08-11 13:10:00,228.48000,228.48000,228.11000,228.125,428906
2025-08-11 13:15:00,228.12000,228.40240,228.10010,228.35001,328830
2025-08-11 13:20:00,228.34050,228.61000,228.28999,228.48801,349045
2025-08-11 13:25:00,228.50500,228.50999,228,228.10001,439532
2025-08-11 13:30:00,228.089996,228.19501,227.85001,227.87000,376852
2025-08-11 13:35:00,227.85001,228.020004,227.71001,227.77000,494765
2025-08-11 13:40:00,227.78000,227.82001,227.24001,227.34000,681003
2025-08-11 13:45:00,227.33000,227.64999,227.0099945,227.56500,622432
2025-08-11 13:50:00,227.56500,227.59000,227.32001,227.42999,339874
2025-08-11 13:55:00,227.42999,227.50500,227.10010,227.23759,341854
2025-08-11 14:00:00,227.24500,227.49001,227.10001,227.45500,379752
2025-08-11 14:05:00,227.44000,227.74001,227.42799,227.71500,402279
2025-08-11 14:10:00,227.72000,228.039795,227.71030,227.97450,461440
2025-08-11 14:15:00,227.97000,228.17999,227.81000,227.87650,393592
2025-08-11 14:20:00,227.89000,227.89000,227.41000,227.48990,426973
2025-08-11 14:25:00,227.47000,227.84000,227.42010,227.73500,392681
2025-08-11 14:30:00,227.75999,227.96001,227.72000,227.72000,275765
2025-08-11 14:35:00,227.73500,227.83000,227.57001,227.77000,237015
2025-08-11 14:40:00,227.78000,227.82001,227.16000,227.16000,427318
2025-08-11 14:45:00,227.17500,227.50999,227.10001,227.48000,413253
2025-08-11 14:50:00,227.47000,227.59000,227.27000,227.40500,290434
2025-08-11 14:55:00,227.39999,227.67999,227.37000,227.53999,385025
2025-08-11 15:00:00,227.53999,227.61630,227.27000,227.33450,1297249
2025-08-11 15:05:00,227.32001,227.64000,227.18620,227.625,381064
2025-08-11 15:10:00,227.625,227.80000,227.57010,227.76500,869070
2025-08-11 15:15:00,227.75999,227.94000,227.59000,227.82001,372122
2025-08-11 15:20:00,227.86000,227.86990,227.60550,227.67999,2348148
2025-08-11 15:25:00,227.67999,227.73000,227.53000,227.64999,288464
2025-08-11 15:30:00,227.65919,227.69000,227.37010,227.66000,404591
2025-08-11 15:35:00,227.66499,227.69501,227.30099,227.39999,399704
2025-08-11 15:40:00,227.39999,227.42999,227.16100,227.29500,517946
2025-08-11 15:45:00,227.30499,227.35001,227.11000,227.32001,523411
2025-08-11 15:50:00,227.33971,227.39999,226.64220,226.81000,1108366
2025-08-11 15:55:00,226.78999,227.30000,226.64000,227.20500,2895039
2025-08-12 09:30:00,228.0050049,229.92999,227.92000,229.82990,3698984
2025-08-12 09:35:00,229.83000,229.93990,228.39999,228.55000,1178023
2025-08-12 09:40:00,228.56470,228.58000,227.33000,227.375,1070238
2025-08-12 09:45:00,227.36000,227.86,227.24001,227.39999,879317
2025-08-12 09:50:00,227.40500,228.33971,227.10001,228.33971,867081
2025-08-12 09:55:00,228.31300,228.59990,227.80000,227.875,948483
2025-08-12 10:00:00,227.875,227.88499,227.32001,227.60001,715598
2025-08-12 10:05:00,227.59540,228.52510,227.38000,228.089996,656205
2025-08-12 10:10:00,228.11160,228.84000,228.020004,228.75999,594196
2025-08-12 10:15:00,228.75999,229.039993,228.59000,228.98000,712535
2025-08-12 10:20:00,228.97000,229.46001,228.90820,228.96001,665273
2025-08-12 10:25:00,228.96001,229.14000,228.37000,228.57001,621010
2025-08-12 10:30:00,228.59000,228.84000,228.45000,228.53999,580553
2025-08-12 10:35:00,228.57001,228.83000,228.38000,228.70351,448676
2025-08-12 10:40:00,228.71741,228.78000,228.35001,228.625,339528
2025-08-12 10:45:00,228.63000,228.77000,228.42000,228.47000,295533
2025-08-12 10:50:00,228.47000,228.87000,228.25999,228.80000,1484452
2025-08-12 10:55:00,228.78999,229.72000,228.70711,229.50031,697003
2025-08-12 11:00:00,229.52730,229.92509,229.47610,229.78999,2149572
2025-08-12 11:05:00,229.78500,230.14999,229.64020,230.039993,1112740
2025-08-12 11:10:00,230.020004,230.58650,229.82010,229.96001,1119025
2025-08-12 11:15:00,229.96500,230.35001,229.81000,230.029999,737287
2025-08-12 11:20:00,230.050003,230.059998,229.58000,229.59100,543169
2025-08-12 11:25:00,229.59000,229.86501,229.42900,229.73000,584961
2025-08-12 11:30:00,229.72990,229.79100,228.32001,229.53999,1434237
2025-08-12 11:35:00,229.54500,229.74001,229.29010,229.33501,400065
2025-08-12 11:40:00,229.34000,229.48959,229.14500,229.19501,334624
2025-08-12 11:45:00,229.20000,229.63480,229.10001,229.63480,358927
2025-08-12 11:50:00,229.62900,229.84550,229.54500,229.63860,346744
2025-08-12 11:55:00,229.66000,229.87000,229.63000,229.71001,297095
2025-08-12 12:00:00,229.71001,229.99001,229.63010,229.97000,292268
2025-08-12 12:05:00,229.97549,230.11000,229.88000,229.91901,418753
2025-08-12 12:10:00,229.92650,230,229.72000,229.91499,270312
2025-08-12 12:15:00,229.91499,230.080002,229.81000,230.050003,255296
2025-08-12 12:20:00,230.028595,230.074997,229.85020,229.88499,182859
2025-08-12 12:25:00,229.88000,229.91000,229.47000,229.78000,277194
2025-08-12 12:30:00,229.78000,229.98000,229.66000,229.96500,274110
2025-08-12 12:35:00,229.96500,230.091003,229.82001,230.054993,250896
2025-08-12 12:40:00,230.050003,230.48000,229.86000,230.46001,549414
2025-08-12 12:45:00,230.47000,230.57550,230.11000,230.48700,1560584
2025-08-12 12:50:00,230.47009,230.78000,230.36000,230.57001,458194
2025-08-12 12:55:00,230.57001,230.73000,230.36000,230.39000,383281
2025-08-12 13:00:00,230.39999,230.71001,230.28000,230.44501,332694
2025-08-12 13:05:00,230.44000,230.48000,230.070007,230.25999,343359
2025-08-12 13:10:00,230.25500,230.42999,230.14999,230.35001,223133
2025-08-12 13:15:00,230.32001,230.45500,230.20000,230.28000,207753
2025-08-12 13:20:00,230.28000,230.38980,230.13000,230.26010,197383
2025-08-12 13:25:00,230.25999,230.34000,229.77010,229.77499,291800
2025-08-12 13:30:00,229.77010,229.94000,229.62000,229.64500,388908
2025-08-12 13:35:00,229.64500,229.99001,229.52499,229.96001,394073
2025-08-12 13:40:00,229.95000,230.49001,229.91000,230.48000,468616
2025-08-12 13:45:00,230.49001,230.55000,230.23000,230.31000,399225
2025-08-12 13:50:00,230.31000,230.39500,230.080002,230.18500,266886
2025-08-12 13:55:00,230.17999,230.18010,229.87000,229.94501,200746
2025-08-12 14:00:00,229.94620,230.10970,229.87000,229.91000,199576
2025-08-12 14:05:00,229.89999,230.029999,229.72000,229.77000,229504
2025-08-12 14:10:00,229.77000,229.80000,229.56000,229.67000,253071
2025-08-12 14:15:00,229.66000,229.75,229.625,229.72160,218102
2025-08-12 14:20:00,229.71570,229.79500,229.45000,229.66100,327741
2025-08-12 14:25:00,229.66000,229.67999,229.45930,229.57001,246952
2025-08-12 14:30:00,229.58000,229.61000,229.23010,229.33501,258450
2025-08-12 14:35:00,229.32500,229.41000,229.050507,229.087006,314966
2025-08-12 14:40:00,229.080002,229.24001,229.020004,229.22980,251011
2025-08-12 14:45:00,229.22000,229.46001,229.13010,229.37000,298855
2025-08-12 14:50:00,229.35001,229.47501,229.28020,229.35001,206164
2025-08-12 14:55:00,229.35001,229.42000,229.21001,229.29010,250887
2025-08-12 15:00:00,229.30499,229.31081,229.11000,229.17999,219216
2025-08-12 15:05:00,229.17570,229.24001,228.97000,229.21001,318504
2025-08-12 15:10:00,229.21539,229.21539,228.92000,229.14140,272422
2025-08-12 15:15:00,229.14000,229.30000,229.10010,229.25,394489
2025-08-12 15:20:00,229.25999,229.32001,229.059998,229.17999,284079
2025-08-12 15:25:00,229.17000,229.20000,229.089996,229.18300,258828
2025-08-12 15:30:00,229.17000,229.58000,229.070007,229.56000,404321
2025-08-12 15:35:00,229.56500,229.64999,229.39200,229.42900,509049
2025-08-12 15:40:00,229.42000,229.42999,229.19000,229.26500,424838
2025-08-12 15:45:00,229.25999,229.46001,229.17000,229.44540,452756
2025-08-12 15:50:00,229.42999,230.10001,229.059998,229.88000,1042059
2025-08-12 15:55:00,229.86000,229.91000,229.58000,229.64999,1901684
2025-08-13 09:30:00,231.070007,232.18990,230.84000,231.17999,3659135
2025-08-13 09:35:00,231.17000,232.039993,230.48000,230.48000,1129007
2025-08-13 09:40:00,230.47000,231.11000,230.42999,231.080002,946630
2025-08-13 09:45:00,231.080002,231.20000,230.45000,230.75500,953002
2025-08-13 09:50:00,230.75500,231.77499,230.73000,231.74001,1013132
2025-08-13 09:55:00,231.74989,231.91000,231.32050,231.77750,1171937
2025-08-13 10:00:00,231.75,232.050003,231.16000,231.68680,1064545
2025-08-13 10:05:00,231.68790,231.96001,231.42020,231.95000,618690
2025-08-13 10:10:00,231.94000,232.58000,231.67010,232.42500,1650858
2025-08-13 10:15:00,232.39000,232.67000,232.0099945,232.55070,961697
2025-08-13 10:20:00,232.56000,232.72000,232.0099945,232.14000,724418
2025-08-13 10:25:00,232.14999,232.17999,231.55000,231.81000,845605
2025-08-13 10:30:00,231.81000,232.42000,231.77000,232.28000,770687
2025-08-13 10:35:00,232.28500,233.17999,232.25,233.090805,1251518
2025-08-13 10:40:00,233.095505,233.42990,232.83000,233.28999,969731
2025-08-13 10:45:00,233.28500,234.10500,233.11000,234.050003,1220947
2025-08-13 10:50:00,234.050003,234.53860,233.85001,234.30000,1331555
2025-08-13 10:55:00,234.32001,234.55000,233.22000,233.60001,1253668
2025-08-13 11:00:00,233.53000,233.91499,232.92010,232.94501,956090
2025-08-13 11:05:00,232.94000,233,232.55000,232.56000,904665
2025-08-13 11:10:00,232.56500,232.73500,231.78000,231.85001,1067093
2025-08-13 11:15:00,231.84500,232.62000,231.67999,232.42909,946014
2025-08-13 11:20:00,232.41000,232.57001,232.28999,232.31000,549954
2025-08-13 11:25:00,232.30000,232.48000,232.062607,232.28999,383654
2025-08-13 11:30:00,232.28000,232.49001,232.14999,232.16499,475169
2025-08-13 11:35:00,232.16451,232.63499,232.030197,232.60139,360413
2025-08-13 11:40:00,232.63000,233.31860,232.53011,232.97000,713300
2025-08-13 11:45:00,232.96001,232.97000,232.53011,232.77000,386930
2025-08-13 11:50:00,232.78000,233.12990,232.77000,233.057007,419862
2025-08-13 11:55:00,233.050003,233.20000,232.64999,232.66499,388846
2025-08-13 12:00:00,232.67999,232.85989,232.34500,232.53999,395532
2025-08-13 12:05:00,232.53999,232.95000,232.50999,232.92999,417708
2025-08-13 12:10:00,232.92999,232.94000,232.69009,232.88499,241514
2025-08-13 12:15:00,232.88000,233,232.72501,232.87000,1341690
2025-08-13 12:20:00,232.86501,233.20000,232.86501,232.88000,312040
2025-08-13 12:25:00,232.87030,233.39729,232.87030,233.095001,513240
2025-08-13 12:30:00,233.070007,233.17999,232.87000,232.94000,323822
2025-08-13 12:35:00,232.94000,233.17999,232.81709,233.044998,359911
2025-08-13 12:40:00,233.044998,233.049896,232.75999,232.94000,355440
2025-08-13 12:45:00,232.94501,233.36000,232.85001,233.059998,360908
2025-08-13 12:50:00,233.050003,233.054993,232.39000,232.57001,409056
2025-08-13 12:55:00,232.57001,232.67999,232.070007,232.10680,488584
2025-08-13 13:00:00,232.098694,232.32750,231.89999,232.054993,534934
2025-08-13 13:05:00,232.054993,232.069794,231.75,231.81000,413677
2025-08-13 13:10:00,231.81400,231.94501,231.61000,231.66499,1099986
2025-08-13 13:15:00,231.66589,232.17000,231.56010,232.14120,469077
2025-08-13 13:20:00,232.14999,232.28000,232.070007,232.19749,303652
2025-08-13 13:25:00,232.18559,232.47000,232.11501,232.45500,298177
2025-08-13 13:30:00,232.45000,232.53999,232.12000,232.21001,292435
2025-08-13 13:35:00,232.19000,232.30991,232.020004,232.30991,218964
2025-08-13 13:40:00,232.30000,232.55000,232.27000,232.55000,327869
2025-08-13 13:45:00,232.56000,232.61000,232.42220,232.46449,317395
